,Date,Confirm Time,Block Size,Cost/TXN,Difficulty,TXN Vol,Hash Rate,Market Cap,Miners Rev,TXN/Block,Number of TXN,Unique Addresses,Total Bitcoin,TXN Fees,Trade Vol,TXN/Trade Ratio,Price,Price Binary
127,2016-03-12,7.15,0.627885177914,8.9426200522,158427203767.0,137839767.0,1283699.8196,6446951118.5,1733741.52,1270.0,193874.0,352895.0,15305425.0,41.22294318,25307656.1388,46.3142585959,410.132,0
128,2016-03-11,6.833333333330001,0.697423130435,8.78604025731,158427203767.0,139051016.0,1267948.90157,6365361600.0,1692288.0,1300.0,192611.0,374551.0,15301350.0,43.43549045,24022113.591,56.0281364864,419.887,1
129,2016-03-10,8.21666666667,0.718331939394,9.196733342929999,158427203767.0,114428780.0,1299450.7376299999,6319324957.5,1725518.7,1241.0,187623.0,330958.0,15297325.0,52.605287100000005,19572952.0075,61.4396427066,416.16,1
130,2016-03-09,8.5,0.732320567164,7.21521417632,158427203767.0,120042367.0,1055311.50814,6306762748.0,1399239.27,1077.0,193929.0,363851.0,15293200.0,43.94045893,21813407.596,54.497121938,412.618,1
131,2016-03-08,7.35,0.651829464516,8.79634315916,158427203767.0,127840873.0,1220696.14747,6298500809.0,1614392.86,1209.0,183530.0,372418.0,15289850.0,44.13385665,25774187.7886,48.7438466364,411.758,0
132,2016-03-07,8.76666666667,0.661320676259,8.38291032504,158427203767.0,135654591.0,1094688.8032200001,6249823738.5,1437551.76,1189.0,171486.0,312335.0,15285975.0,41.1407975,24330044.9112,57.76335370020001,412.982,1
133,2016-03-06,8.333333333330001,0.773170402516,6.80017806372,163491654909.0,200160841.0,1292227.06539,6128282500.0,1619238.0,1196.0,238117.0,422768.0,15282500.0,63.03314682,50904367.533,51.9810675167,404.55,1
134,2016-03-05,9.566666666669999,0.8366466907889999,7.56365254781,163491654909.0,165605628.0,1235336.56565,6363200092.0,1604280.96,1137.0,212104.0,419365.0,15278525.0,52.60628503,32002741.2982,27.1998097948,397.833,0
135,2016-03-04,10.8,0.918519172932,6.47044694631,163491654909.0,216563283.0,1080919.49495,6437380104.0,1431631.68,1447.0,221257.0,410737.0,15274725.0,72.72445709,33471079.525,65.3381266179,407.982,0
136,2016-03-03,9.98333333333,0.905978573248,6.22475105626,163491654909.0,236848413.0,1275972.63689,6566549286.0,1720819.98,1184.0,276448.0,483756.0,15271400.0,77.34600309,26429723.2544,68.3469173253,419.466,0
137,2016-03-02,12.416666666700001,0.89761428125,5.3938387070800005,163491654909.0,222905346.0,1040283.42371,6593564428.25,1405736.85,1233.0,260619.0,451258.0,15267475.0,55.99857717,30939871.9084,92.67451904079999,421.598,0
138,2016-03-01,11.416666666700001,0.9019573629629999,5.6275994655499995,163491654909.0,226500160.0,1097173.92344,6657971469.5,1495225.04,1497.0,265695.0,470332.0,15264275.0,53.45252038,31357633.0752,81.1869628575,433.637,0
139,2016-02-29,8.95,0.700333872483,7.26703734362,163491654909.0,146428747.0,1210954.92291,6615142323.0,1632881.49,1395.0,224697.0,412223.0,15260900.0,42.61977032,22184549.4353,67.4938535691,436.608,1
140,2016-02-28,8.55,0.740764992366,7.84558964604,163491654909.0,149095588.0,1064665.06645,6591099600.0,1431216.0,1663.0,182423.0,378857.0,15257175.0,38.20952225,18649773.6191,102.67231603100001,432.64,1
141,2016-02-27,7.466666666669999,0.75447926,7.66877082142,163491654909.0,142870420.0,1219082.13716,6472839926.0,1609521.62,1760.0,209880.0,404307.0,15253900.0,43.148608200000005,24487221.7856,68.21546825520001,432.138,1
142,2016-02-26,8.96666666667,0.8358027793100001,7.07539037673,163491654909.0,150561021.0,1178446.06592,6426413210.0,1547380.8,2036.0,218699.0,412050.0,15250150.0,47.68274149,22095111.3957,83.0318357728,432.064,1
143,2016-02-25,9.833333333330001,0.89584400813,5.86218815523,163491654909.0,140056077.0,999647.352469,6450804727.5,1319648.9,1968.0,225112.0,411081.0,15246525.0,44.91575935,29085738.813,64.0025082088,423.517,0
144,2016-02-24,9.166666666669999,0.8956290814810001,5.78880110959,163491654909.0,157192209.0,1097173.92344,6356518650.0,1427391.0,1508.0,246578.0,464117.0,15243450.0,48.21733873,41312427.126,43.6790983369,424.362,1
145,2016-02-23,10.4,0.8595248153849999,6.418718106009999,163491654909.0,142238677.0,1056537.8522,6682772887.5,1443980.5,1392.0,224964.0,469044.0,15240075.0,43.53246983,25463328.1084,35.184715857600004,419.981,0
146,2016-02-22,9.916666666669999,0.840188849206,6.62568713087,163491654909.0,136792550.0,1024028.9952100001,6622990722.75,1386597.3,1399.0,209276.0,399688.0,15236825.0,40.65663231,45001750.1744,60.368465582700004,438.072,0
147,2016-02-21,7.9,0.744355949367,7.79033752259,163491654909.0,151924621.0,1284099.85114,6694895489.0,1754843.64,1508.0,225259.0,440841.0,15233675.0,43.09210135,49142940.23899999,24.0542889289,438.985,1
148,2016-02-20,9.23333333333,0.774219877698,6.82827540454,163491654909.0,134002007.0,1129682.7804299998,6366329644.5,1471848.42,1830.0,215552.0,411494.0,15229725.0,46.31819386,22201850.3562,40.175410753200005,436.517,1
149,2016-02-19,5.93333333333,0.62491515,8.94396042582,144116447847.0,150820601.0,1289532.1465,6379341962.5,1902961.74,1826.0,212765.0,416530.0,15226250.0,42.68131047,32029699.8436,54.0394396883,420.334,0
150,2016-02-18,9.5,0.8351240428569999,6.5150141379,144116447847.0,171220047.0,1002969.44728,6363300370.0,1481533.76,1730.0,227403.0,436155.0,15221750.0,44.75593799,39099468.2342,35.8380909225,421.637,1
151,2016-02-17,8.65,0.731926161074,7.0006149556600015,144116447847.0,150215514.0,1067446.0546,6189110092.5,1531594.54,1660.0,218780.0,424752.0,15218250.0,41.80226206,28047318.6816,40.8647564078,415.561,1
152,2016-02-16,8.23333333333,0.751270574324,7.260826337889999,144116447847.0,144821341.0,1060281.9871200002,6125976346.0,1505873.6,1425.0,207397.0,424653.0,15214525.0,40.18686148,34078398.8376,45.2218539116,407.361,1
153,2016-02-15,6.216666666669999,0.5667196944439999,9.6565918053,144116447847.0,104891981.0,1289532.1465,6120531763.5,1824390.92,1550.0,188927.0,390085.0,15210825.0,34.63112968,30702017.3075,39.6083897642,399.485,0
154,2016-02-14,7.65,0.6727405424840001,7.87355478589,144116447847.0,119714883.0,1096102.3245299999,5909177895.0,1500384.6,1182.0,190560.0,407580.0,15206325.0,36.80013215,18777635.9201,29.842037137800002,406.738,1
155,2016-02-13,7.1,0.665082698113,7.546255113210001,144116447847.0,118457185.0,1139086.7294100001,5799145650.0,1531180.44,1624.0,202906.0,392638.0,15202500.0,39.88170509,22212756.8286,41.851645041,392.182,1
156,2016-02-12,5.983333333330001,0.637685135417,8.0231817922,144116447847.0,135127313.0,1375500.95627,5726044293.75,1824977.0,1468.0,227463.0,429313.0,15198525.0,44.34470738,26042971.8176,44.5909918732,383.126,1
157,2016-02-11,7.266666666669999,0.715897940828,6.915699342999999,144116447847.0,129887155.0,1210727.40421,5758117900.5,1617865.62,1401.0,233941.0,396665.0,15193725.0,44.48599145,36978851.3269,58.978282548500005,377.72,0
158,2016-02-10,8.316666666669999,0.740162,6.88879444885,144116447847.0,108565966.0,1210727.40421,5659759595.0,1589926.87,1049.0,230799.0,429776.0,15189500.0,42.466277000000005,21330382.4776,33.9924847121,379.96,1
159,2016-02-09,7.733333333330001,0.7539734968940001,6.92616034712,144116447847.0,93311393.0,1153414.86437,5706626345.0,1527627.0,1245.0,220559.0,396540.0,15185275.0,40.9030054,24531012.2045,36.1675394635,373.321,1
160,2016-02-08,6.833333333330001,0.665092164835,8.08318855063,144116447847.0,79599219.0,1303860.28146,5673840375.0,1714719.12,1276.0,212134.0,452004.0,15181250.0,38.64301185,15640570.8048,57.3426070803,371.101,0
161,2016-02-07,6.516666666669999,0.652686691099,7.72037911597,120033340651.0,120896315.0,1139675.93811,5661516168.0,1796933.68,1184.0,232752.0,441758.0,15176700.0,42.22773725,30866009.8532,70.3677289239,375.284,0
162,2016-02-06,6.166666666669999,0.6356581833330001,8.12862345422,120033340651.0,155714041.0,1074040.1511,5863797293.25,1755051.09,1384.0,215910.0,393084.0,15171925.0,41.04809873,24231098.3145,50.22453281479999,375.405,0
163,2016-02-05,6.88333333333,0.632844389189,8.935866311889999,120033340651.0,121094475.0,1103874.59974,5840368670.5,1796689.96,1365.0,201065.0,399236.0,15167425.0,41.25773034,41655064.8085,39.1676297037,385.338,0
164,2016-02-04,7.483333333330001,0.700482402299,8.097153938039998,120033340651.0,107890707.0,1038238.8127299999,5585672264.0,1620135.24,1369.0,200087.0,388710.0,15162800.0,48.81393346,23767287.735,29.0873360527,388.612,1
165,2016-02-03,8.666666666669999,0.824635926829,6.69211096647,120033340651.0,144577638.0,978569.915444,5661377906.0,1552556.36,1165.0,231998.0,451155.0,15158450.0,57.71349212,19943929.1014,45.929089884899994,368.933,0
166,2016-02-02,8.55,0.715835198864,7.46636965423,120033340651.0,150761429.0,1050172.59218,5637418200.0,1655772.0,1218.0,221764.0,437884.0,15154350.0,51.0283515,28865406.8139,60.765974623000005,372.877,1
167,2016-02-01,6.81666666667,0.519653067039,10.070459066,120033340651.0,76182517.0,1068073.26137,5709410157.0,1698131.16,1199.0,168625.0,384209.0,15149950.0,31.51669344,17760429.7968,54.288544671800004,371.248,1
168,2016-01-31,7.25,0.641980090395,8.048119475770001,120033340651.0,147357727.0,1056139.48191,5728624464.0,1689976.32,1086.0,209984.0,428332.0,15145475.0,43.85418346,14343796.7501,63.4318856055,367.135,0
169,2016-01-30,7.05,0.663735094118,7.278398810539999,120033340651.0,147102840.0,1014371.25381,5712112523.0,1620331.7,1149.0,222622.0,424226.0,15141050.0,45.3790109,54312432.201000005,90.9385549836,376.937,0
170,2016-01-29,9.55,0.815527412162,6.196263620419999,120033340651.0,150896201.0,883099.679791,5788917792.0,1434150.0,1414.0,231454.0,445935.0,15136800.0,50.08400338,30483418.7072,31.87546988,378.2,0
171,2016-01-28,7.666666666669999,0.727886461039,6.79007730194,120033340651.0,134666967.0,918901.0181610001,5969251295.0,1537171.65,1260.0,226385.0,414610.0,15133100.0,47.63990486,17463880.6874,35.8251229822,379.384,0
172,2016-01-27,8.51666666667,0.7503275670730001,6.9203583783200004,120033340651.0,124530436.0,978569.915444,5962740010.0,1634415.64,942.0,236175.0,462802.0,15129250.0,47.44277836,23253230.3312,62.06204769560001,394.629,1
173,2016-01-26,6.9,0.651674352601,8.03067642645,113354299801.0,179714636.0,974832.9955780001,5854794313.5,1691196.21,1186.0,210592.0,404020.0,15125150.0,44.57485172,27947836.8106,51.718626121499994,391.43,1
174,2016-01-25,8.03333333333,0.596757951807,8.75482120348,113354299801.0,80026649.0,935388.8859299999,6120153918.75,1694688.25,1309.0,193572.0,383842.0,15120825.0,37.10747183,26166918.645,59.636493855,390.663,0
175,2016-01-24,6.483333333330001,0.609391340782,8.73246629138,113354299801.0,109228485.0,1008642.2324200001,5872828237.5,1754466.0,1563.0,200913.0,435226.0,15116675.0,41.96522497,24905687.7316,36.0827328512,402.61,1
176,2016-01-23,8.333333333330001,0.722907612121,7.121869830960001,113354299801.0,102268007.0,929754.0131229999,5828775540.0,1610297.5,1470.0,226106.0,413921.0,15112200.0,50.43939975,59059297.6044,26.9726165321,386.191,1
177,2016-01-22,9.166666666669999,0.840713619403,6.586529680369999,113354299801.0,135289667.0,755072.956112,6164094600.0,1384752.0,1440.0,210240.0,406195.0,15108075.0,44.97159781,37002467.8592,21.507459672800003,381.761,0
178,2016-01-21,8.583333333330001,0.863243054795,7.698640943110001,113354299801.0,128208178.0,822691.429794,6167712359.25,1509187.68,1217.0,196033.0,387569.0,15104725.0,46.36233719,78165567.7533,24.0752431398,409.945,0
179,2016-01-20,8.316666666669999,0.7521260402680001,6.92956910589,113354299801.0,86289615.0,839596.048215,5718173059.5,1425654.9,1166.0,205735.0,382142.0,15101075.0,40.123582299999995,25270093.755,14.8088658323,418.742,1
180,2016-01-19,5.95,0.665721045714,7.947500818010001,113354299801.0,73971077.0,986102.741192,5816707008.0,1700240.64,1122.0,213934.0,395421.0,15097350.0,38.60077135,25780217.133,36.2859238596,377.745,0
181,2016-01-18,8.433333333330001,0.745804992806,7.017781519319999,113354299801.0,69422433.0,783247.320146,5817587213.75,1352544.05,1370.0,192731.0,447783.0,15092975.0,34.12662086,25665045.6335,24.622648527800003,385.844,1
182,2016-01-17,9.3,0.7594235467630001,6.83182957525,113354299801.0,112705089.0,783247.320146,5589150800.0,1300104.0,1568.0,190301.0,393797.0,15089500.0,35.06789583,71683286.4755,12.5728595848,380.208,0
183,2016-01-16,10.5,0.780627439024,6.579715296719999,113354299801.0,127558283.0,693089.355238,5907989110.5,1217938.2,1342.0,185105.0,344968.0,15086025.0,35.56461585,116205455.81799999,11.2481226014,387.665,1
184,2016-01-15,8.88333333333,0.7364873712119999,7.84716069578,113354299801.0,88360661.0,743803.2104989999,6514326105.0,1439090.8,1380.0,183390.0,354601.0,15082950.0,32.437961800000004,19112138.8037,11.3913099847,358.766,0
185,2016-01-14,7.45,0.661572366013,8.65067020477,113354299801.0,107417819.0,862135.539442,6477765250.5,1657710.63,1222.0,191628.0,341119.0,15079650.0,34.14797822,45901744.1211,47.875405469200004,429.729,0
186,2016-01-13,6.733333333330001,0.5888228977269999,10.0708365877,103880340815.0,99053316.0,908849.8762030001,6733767994.5,1980490.44,1386.0,196656.0,372889.0,15075825.0,34.68518114,20987190.7616,19.8194390972,432.04,0
187,2016-01-12,6.7,0.640220341176,10.6522861307,103880340815.0,106830047.0,877866.3576959999,6738584831.75,1914972.13,1369.0,179771.0,365605.0,15071425.0,33.93862178,25254134.411,49.715790496800004,432.884,0
188,2016-01-11,6.68333333333,0.530182182353,11.591775428499998,103880340815.0,85552386.0,877866.3576959999,6723576172.0,1909014.72,1504.0,164687.0,363228.0,15067175.0,28.84040484,20063783.1186,31.421475918800002,448.385,0
189,2016-01-10,7.216666666669999,0.606929169811,10.1046150224,103880340815.0,70372025.0,821063.240434,6780575688.75,1802400.6,1389.0,178374.0,371151.0,15062925.0,29.65980991,17656850.6046,45.7759803076,448.964,0
190,2016-01-09,7.216666666669999,0.623070194286,10.3759790738,103880340815.0,121105566.0,903685.9564520001,6731953008.0,1971446.4,1252.0,190001.0,366508.0,15058950.0,35.79529128,41191540.305,30.0705254777,449.143,0
191,2016-01-08,10.0,0.677849430556,9.26943459659,103880340815.0,127522745.0,743604.444166,6830411223.25,1648782.14,1117.0,177873.0,326219.0,15054575.0,34.09833151,58478075.9822,23.065623104,453.37,0
192,2016-01-07,9.45,0.684647463235,8.32482054114,103880340815.0,92674992.0,702293.0861569999,6483207481.25,1477472.5,1057.0,177478.0,338929.0,15050975.0,30.18982189,19156844.9786,19.4168021281,458.28,1
193,2016-01-06,6.733333333330001,0.649576226994,9.48733343315,103880340815.0,90298235.0,841718.919438,6499047642.5,1774245.2,968.0,187012.0,365051.0,15047575.0,33.25645748,20487753.0816,40.1434731976,429.464,0
194,2016-01-05,6.38333333333,0.5454968342859999,11.2056459195,103880340815.0,81211038.0,903685.9564520001,6513835500.0,1906932.0,1121.0,170176.0,363742.0,15043500.0,29.04309207,21949458.6916,40.1909526535,432.253,0
195,2016-01-04,7.13333333333,0.5257396510069999,11.3752001928,103880340815.0,51825525.0,769424.042922,6438700586.25,1604631.24,1085.0,141064.0,295177.0,15039125.0,23.84912157,23322149.801999997,38.4274957144,433.493,1
196,2016-01-03,10.0333333333,0.578475175182,10.4883611375,103880340815.0,45906482.0,707457.005908,6524461476.0,1498828.76,1235.0,142904.0,334703.0,15035400.0,29.83594196,15069490.9225,30.9093220907,430.361,0
197,2016-01-02,7.783333333330001,0.469414296296,11.8693772194,103880340815.0,56110092.0,697129.166406,6498773751.75,1467328.02,1304.0,123623.0,232199.0,15031975.0,19.735687699999996,20406959.2119,32.4716129279,433.586,0
198,2016-01-01,7.43333333333,0.579926861111,9.48758426145,103880340815.0,75660801.0,743604.444166,6452379124.0,1557216.18,1147.0,164132.0,310331.0,15028600.0,27.14353204,28540927.016,33.4598518386,434.463,1
199,2015-12-31,7.083333333330001,0.56486883237,10.2530192041,93448670796.3,99926963.0,803647.041574,6430700000.0,1864368.0,972.0,181836.0,342062.0,15025000.0,31.69411709,30700004.8378,26.744399322,430.05,1
200,2015-12-30,8.416666666669999,0.657941046053,8.83281736527,93448670796.3,102312368.0,706094.510516,6475863612.75,1652090.16,946.0,187040.0,343081.0,15020675.0,32.07409932,30691408.0275,22.6466172106,426.145,0
201,2015-12-29,7.11666666667,0.585629142857,10.304901790399999,93448670796.3,105765156.0,747902.7381119999,6366854662.5,1719238.9,1043.0,166837.0,314685.0,15016875.0,30.14051256,32740834.4546,25.62942636,432.618,1
202,2015-12-28,6.016666666669999,0.457474835897,13.100096196800001,93448670796.3,77008774.0,905844.931254,6282277211.0,2050872.46,915.0,156554.0,341200.0,15012850.0,26.99051992,31955095.3176,40.061142545500005,421.265,0
203,2015-12-27,6.06666666667,0.47727280107500003,11.4412607078,93448670796.3,130951953.0,864036.703658,6273183470.25,1955357.22,1139.0,170904.0,347238.0,15007975.0,28.83614603,91276222.4367,18.995682584100003,422.523,1
204,2015-12-26,8.53333333333,0.652635067164,8.35215615563,93448670796.3,130919375.0,622478.055323,6826212808.5,1537832.4,1051.0,184124.0,329540.0,15003325.0,30.46228338,19787454.9075,13.4303507941,417.216,0
205,2015-12-25,9.11666666667,0.7291674295300001,7.522907138989999,93448670796.3,188405318.0,692158.4346510001,6809238651.25,1709121.75,1230.0,227189.0,410857.0,14999975.0,40.27402729,35843916.0595,77.6906392984,455.312,1
206,2015-12-24,7.86666666667,0.681074981818,8.305833547979999,93448670796.3,169017138.0,766484.1726,6619344750.0,1837989.6,1036.0,221289.0,409651.0,14996250.0,39.9396651,28293611.216,38.0637809451,454.848,1
207,2015-12-23,8.45,0.780452347518,6.96184618832,93448670796.3,204851463.0,654995.565676,6536266657.5,1553396.74,802.0,223130.0,391920.0,14992125.0,38.26775215,30613418.7315,49.0962830193,442.839,1
208,2015-12-22,7.68333333333,0.7384723961040001,7.68325439418,93448670796.3,191824512.0,715385.22776,6575498820.0,1706543.0,918.0,222112.0,451443.0,14988600.0,40.54469579,52315624.452,56.496841647299995,435.5,0
209,2015-12-21,6.416666666669999,0.558967088757,9.67248321937,93448670796.3,137599935.0,785065.607087,6518066555.0,1851709.86,1374.0,191441.0,363933.0,14984750.0,32.57857501,54181213.7719,21.1689753631,437.761,0
210,2015-12-20,7.8,0.6721773032260001,8.311525554980001,93448670796.3,170727429.0,720030.586381,6908418909.0,1803135.6,1524.0,216944.0,427602.0,14980525.0,35.93690521,29418082.56,24.671629055300002,442.496,0
211,2015-12-19,7.466666666669999,0.6342352625,8.64222714064,79102380900.2,181706820.0,629152.109263,6873533517.5,1852781.15,1341.0,214387.0,383932.0,14976650.0,37.92492881,37926164.8115,41.9387356911,462.226,0
212,2015-12-18,7.65,0.676203924528,8.28324535519,79102380900.2,178504692.0,625219.90858,6788449783.5,1819000.68,1582.0,219600.0,395053.0,14972650.0,37.22822923,30852734.187,35.5424776419,463.844,1
213,2015-12-17,7.533333333330001,0.6756485595239999,8.65645132588,79102380900.2,196572300.0,660609.7147270001,6802214980.25,1926328.77,1442.0,222531.0,411804.0,14968675.0,39.1447328,85536938.6556,38.8647432644,455.987,1
214,2015-12-16,6.18333333333,0.589143512953,9.814896050169999,79102380900.2,211179671.0,758914.731799,6875876973.0,2234910.72,1132.0,227706.0,392348.0,14964475.0,39.39891977,55276209.2925,19.3939264768,455.375,0
